,idListaCobro,idEmisora,TipoEnvio,BancoSimplificado,idCredito,consecutivoCobro,idBanco,montoExigible,montoCobrar,montoCobrado,fechaCobroBanco,idRespuestaBanco,CobroExitoso
2113023,162048,6,TRADICIONAL,BBVA,725514,44220546,12,624.87,624.87,0.0,,4.0,False
2113026,162048,6,TRADICIONAL,BBVA,725527,44220549,12,526.8,526.8,0.0,,4.0,False
2113029,162048,6,TRADICIONAL,BBVA,725719,44220552,12,610.03,610.03,0.0,,4.0,False
2113032,162048,6,TRADICIONAL,BBVA,725811,44220555,12,93.65,93.65,0.0,,4.0,False
2113035,162048,6,TRADICIONAL,BBVA,725887,44220558,12,512.17,512.17,0.0,,4.0,False
2113038,162048,6,TRADICIONAL,BBVA,726117,44220561,12,770.69,770.69,0.0,,4.0,False
2113041,162048,6,TRADICIONAL,BBVA,726196,44220564,12,439.0,439.0,0.0,,4.0,False
2113044,162048,6,TRADICIONAL,BBVA,726469,44220567,12,186.5,186.5,0.0,,4.0,False
2113047,162048,6,TRADICIONAL,BBVA,726636,44220570,12,195.41,195.41,0.0,,4.0,False
2113050,162048,6,TRADICIONAL,BBVA,726705,44220573,12,280.96,280.96,0.0,,4.0,False
2113053,162048,6,TRADICIONAL,BBVA,726801,44220576,12,280.96,280.96,0.0,,4.0,False
2113056,162048,6,TRADICIONAL,BBVA,726927,44220579,12,330.83,330.83,0.0,,4.0,False
2113059,162048,6,TRADICIONAL,BBVA,726966,44220582,12,307.3,307.3,0.0,,4.0,False
2113062,162048,6,TRADICIONAL,BBVA,726991,44220585,12,374.61,374.61,0.0,,4.0,False
2113065,162048,6,TRADICIONAL,BBVA,727220,44220588,12,205.45,205.45,0.0,,4.0,False
2113068,162048,6,TRADICIONAL,BBVA,727289,44220591,12,878.0,878.0,0.0,,4.0,False
2113071,162048,6,TRADICIONAL,BBVA,727312,44220594,12,175.6,175.6,0.0,,4.0,False
2113074,162048,6,TRADICIONAL,BBVA,727316,44220597,12,333.31,333.31,0.0,,4.0,False
2113077,162048,6,TRADICIONAL,BBVA,727413,44220600,12,687.77,687.77,0.0,,4.0,False
2113080,162048,6,TRADICIONAL,BBVA,727934,44220603,12,526.8,526.8,0.0,,4.0,False
2113083,162048,6,TRADICIONAL,BBVA,728054,44220606,12,216.05,216.05,0.0,,4.0,False
2113086,162048,6,TRADICIONAL,BBVA,728196,44220609,12,459.49,459.49,0.0,,4.0,False
2113087,162048,6,TRADICIONAL,BBVA,728281,44220610,12,585.33,585.33,0.0,,4.0,False
2113090,162048,6,TRADICIONAL,BBVA,729010,44220613,12,150.32,150.32,0.0,,4.0,False
2113093,162048,6,TRADICIONAL,BBVA,729115,44220616,12,111.63,111.63,0.0,,4.0,False
2113096,162048,6,TRADICIONAL,BBVA,729320,44220619,12,351.2,351.2,0.0,,4.0,False
2113099,162048,6,TRADICIONAL,BBVA,729349,44220622,12,278.61,278.61,0.0,,4.0,False
2113102,162048,6,TRADICIONAL,BBVA,729635,44220625,12,289.92,289.92,0.0,,4.0,False
2113105,162048,6,TRADICIONAL,BBVA,729750,44220628,12,140.05,140.05,0.0,,4.0,False
2113108,162048,6,TRADICIONAL,BBVA,729781,44220631,12,228.28,228.28,0.0,,4.0,False
2113111,162048,6,TRADICIONAL,BBVA,729842,44220634,12,383.65,383.65,0.0,,4.0,False
2113114,162048,6,TRADICIONAL,BBVA,730094,44220637,12,460.83,460.83,0.0,,4.0,False
2113117,162048,6,TRADICIONAL,BBVA,730336,44220640,12,220.92,220.92,0.0,,4.0,False
2113120,162048,6,TRADICIONAL,BBVA,730730,44220643,12,474.21,474.21,0.0,,4.0,False
2113123,162048,6,TRADICIONAL,BBVA,730811,44220646,12,223.06,223.06,0.0,,4.0,False
2113126,162048,6,TRADICIONAL,BBVA,730843,44220649,12,337.31,337.31,0.0,,4.0,False
2113129,162048,6,TRADICIONAL,BBVA,731087,44220652,12,284.47,284.47,0.0,,4.0,False
2113132,162048,6,TRADICIONAL,BBVA,731169,44220655,12,435.4,435.4,0.0,,4.0,False
2113135,162048,6,TRADICIONAL,BBVA,731198,44220658,12,165.95,165.95,0.0,,4.0,False
2113138,162048,6,TRADICIONAL,BBVA,731323,44220661,12,654.78,654.78,0.0,,4.0,False
2113141,162048,6,TRADICIONAL,BBVA,731332,44220664,12,369.95,369.95,0.0,,4.0,False
2113144,162048,6,TRADICIONAL,BBVA,731398,44220667,12,113.64,113.64,0.0,,4.0,False
2113147,162048,6,TRADICIONAL,BBVA,731633,44220670,12,344.76,344.76,0.0,,4.0,False
2113150,162048,6,TRADICIONAL,BBVA,731805,44220673,12,256.3,256.3,0.0,,4.0,False
2113153,162048,6,TRADICIONAL,BBVA,732115,44220676,12,242.33,242.33,0.0,,4.0,False
2113156,162048,6,TRADICIONAL,BBVA,732140,44220679,12,413.24,413.24,0.0,,4.0,False
2113159,162048,6,TRADICIONAL,BBVA,732245,44220682,12,658.5,658.5,0.0,,4.0,False
2113162,162048,6,TRADICIONAL,BBVA,732449,44220685,12,495.44,495.44,0.0,,4.0,False
2113165,162048,6,TRADICIONAL,BBVA,732512,44220688,12,280.0,280.0,0.0,,4.0,False
2113168,162048,6,TRADICIONAL,BBVA,732671,44220691,12,2048.66,2048.66,0.0,,4.0,False
2113171,162048,6,TRADICIONAL,BBVA,732726,44220694,12,216.01,216.01,0.0,,4.0,False
2113174,162048,6,TRADICIONAL,BBVA,732736,44220697,12,214.08,214.08,0.0,,4.0,False
2113177,162048,6,TRADICIONAL,BBVA,732844,44220700,12,208.72,208.72,0.0,,4.0,False
2113180,162048,6,TRADICIONAL,BBVA,733097,44220703,12,261.91,261.91,0.0,,4.0,False
2113183,162048,6,TRADICIONAL,BBVA,733798,44220706,12,237.73,237.73,0.0,,4.0,False
2113186,162048,6,TRADICIONAL,BBVA,733990,44220709,12,371.81,371.81,0.0,,4.0,False
2113189,162048,6,TRADICIONAL,BBVA,734336,44220712,12,154.12,154.12,0.0,,4.0,False
2113192,162048,6,TRADICIONAL,BBVA,734469,44220715,12,298.52,298.52,0.0,,4.0,False
2113195,162048,6,TRADICIONAL,BBVA,734490,44220718,12,247.6,247.6,0.0,,4.0,False
2113198,162048,6,TRADICIONAL,BBVA,734660,44220721,12,286.35,286.35,0.0,,4.0,False
2113201,162048,6,TRADICIONAL,BBVA,734730,44220724,12,361.73,361.73,0.0,,4.0,False
2113204,162048,6,TRADICIONAL,BBVA,734763,44220727,12,185.91,185.91,0.0,,4.0,False
2113207,162048,6,TRADICIONAL,BBVA,735049,44220730,12,222.42,222.42,0.0,,4.0,False
2113210,162048,6,TRADICIONAL,BBVA,735058,44220733,12,461.83,461.83,0.0,,4.0,False
2113213,162048,6,TRADICIONAL,BBVA,735338,44220736,12,687.77,687.77,0.0,,4.0,False
2113216,162048,6,TRADICIONAL,BBVA,735742,44220739,12,336.1,336.1,0.0,,4.0,False
2113219,162048,6,TRADICIONAL,BBVA,735940,44220742,12,160.0,160.0,0.0,,4.0,False
2113222,162048,6,TRADICIONAL,BBVA,736157,44220745,12,790.2,790.2,0.0,,4.0,False
2113225,162048,6,TRADICIONAL,BBVA,736173,44220748,12,159.03,159.03,0.0,,4.0,False
2113228,162048,6,TRADICIONAL,BBVA,736501,44220751,12,965.8,965.8,0.0,,4.0,False
2113231,162048,6,TRADICIONAL,BBVA,736672,44220754,12,234.13,234.13,0.0,,4.0,False
2113234,162048,6,TRADICIONAL,BBVA,736723,44220757,12,381.68,381.68,0.0,,4.0,False
2113237,162048,6,TRADICIONAL,BBVA,736782,44220760,12,445.51,445.51,0.0,,4.0,False
2113238,162048,6,TRADICIONAL,BBVA,737389,44220761,12,781.45,781.45,0.0,,4.0,False
2113241,162048,6,TRADICIONAL,BBVA,737510,44220764,12,428.8,428.8,0.0,,4.0,False
2113244,162048,6,TRADICIONAL,BBVA,737511,44220767,12,328.96,328.96,0.0,,4.0,False
2113247,162048,6,TRADICIONAL,BBVA,737777,44220770,12,424.39,424.39,0.0,,4.0,False
2113250,162048,6,TRADICIONAL,BBVA,737872,44220773,12,195.5,195.5,0.0,,4.0,False
2113253,162048,6,TRADICIONAL,BBVA,738018,44220776,12,223.6,223.6,0.0,,4.0,False
2113256,162048,6,TRADICIONAL,BBVA,738060,44220779,12,658.5,658.5,0.0,,4.0,False
2113259,162048,6,TRADICIONAL,BBVA,738076,44220782,12,616.35,616.35,0.0,,4.0,False
2113262,162048,6,TRADICIONAL,BBVA,738091,44220785,12,248.77,248.77,0.0,,4.0,False
2113265,162048,6,TRADICIONAL,BBVA,738118,44220788,12,255.29,255.29,0.0,,4.0,False
2113268,162048,6,TRADICIONAL,BBVA,738412,44220791,12,418.73,418.73,0.0,,4.0,False
2113271,162048,6,TRADICIONAL,BBVA,738415,44220794,12,351.2,351.2,0.0,,4.0,False
2113274,162048,6,TRADICIONAL,BBVA,738706,44220797,12,1167.38,1167.38,0.0,,4.0,False
2113277,162048,6,TRADICIONAL,BBVA,738865,44220800,12,409.78,409.78,0.0,,4.0,False
2113280,162048,6,TRADICIONAL,BBVA,739091,44220803,12,409.53,409.53,0.0,,4.0,False
2113283,162048,6,TRADICIONAL,BBVA,739177,44220806,12,632.02,632.02,0.0,,4.0,False
2113286,162048,6,TRADICIONAL,BBVA,739716,44220809,12,263.4,263.4,0.0,,4.0,False
2113289,162048,6,TRADICIONAL,BBVA,740048,44220812,12,125.53,125.53,0.0,,4.0,False
2113292,162048,6,TRADICIONAL,BBVA,740091,44220815,12,867.46,867.46,0.0,,4.0,False
2113295,162048,6,TRADICIONAL,BBVA,740591,44220818,12,476.93,476.93,0.0,,4.0,False
2113298,162048,6,TRADICIONAL,BBVA,740631,44220821,12,819.47,819.47,0.0,,4.0,False
2113301,162048,6,TRADICIONAL,BBVA,740970,44220824,12,254.44,254.44,0.0,,4.0,False
2113302,162048,6,TRADICIONAL,BBVA,741085,44220825,12,223.01,223.01,0.0,,4.0,False
2113305,162048,6,TRADICIONAL,BBVA,741088,44220828,12,500.02,500.02,0.0,,4.0,False
2113308,162048,6,TRADICIONAL,BBVA,741274,44220831,12,585.33,585.33,0.0,,4.0,False
2113311,162139,25,INTERBANCARIO,BBVA,80296,44252986,21,68.12,68.12,0.0,,4.0,False
2113314,162139,25,INTERBANCARIO,BBVA,133936,44252984,21,201.9,201.9,0.0,,4.0,False
2113317,162139,25,INTERBANCARIO,BBVA,160756,44252967,44,540.15,540.15,0.0,,4.0,False
2113320,162139,25,INTERBANCARIO,BBVA,273803,44252983,21,533.01,533.01,0.0,,4.0,False
2113323,162139,25,INTERBANCARIO,BBVA,286960,44252981,21,542.32,542.32,0.0,,4.0,False
2113326,162139,25,INTERBANCARIO,BBVA,403792,44252968,44,119.75,119.75,0.0,,4.0,False
2113329,162139,25,INTERBANCARIO,BBVA,416184,44252982,21,268.15,268.15,0.0,,4.0,False
2113332,162139,25,INTERBANCARIO,BBVA,524583,44252985,21,504.44,504.44,0.0,,4.0,False
2113333,162186,22,EN LINEA,BBVA,317372,44266577,12,1015.68,1015.68,0.0,,4.0,False
2113334,162186,22,EN LINEA,BBVA,325900,44266575,12,948.51,948.51,0.0,,4.0,False
2113335,162186,22,EN LINEA,BBVA,395084,44266582,12,450.11,450.11,0.0,,4.0,False
2113336,162186,22,EN LINEA,BBVA,430248,44266584,12,486.77,486.77,0.0,,4.0,False
2113337,162186,22,EN LINEA,BBVA,437336,44266576,12,215.2,215.2,0.0,,4.0,False
2113338,162186,22,EN LINEA,BBVA,466479,44266578,12,782.53,782.53,0.0,,4.0,False
2113339,162186,22,EN LINEA,BBVA,475597,44266581,12,375.5,375.5,0.0,,4.0,False
2113340,162186,22,EN LINEA,BBVA,481269,44266579,12,782.53,782.53,0.0,,4.0,False
2113341,162186,22,EN LINEA,BBVA,482633,44266583,12,527.17,527.17,0.0,,4.0,False
2113342,162186,22,EN LINEA,BBVA,489813,44266580,12,973.54,973.54,0.0,,4.0,False
2113473,162028,21,EN LINEA,BBVA,653425,44205824,12,517.38,517.38,0.0,,4.0,False
2113474,162028,21,EN LINEA,BBVA,659810,44205813,12,869.37,869.37,0.0,,4.0,False
2113475,162028,21,EN LINEA,BBVA,659859,44205954,12,1843.0,1843.0,0.0,,4.0,False
2113476,162028,21,EN LINEA,BBVA,661388,44205945,12,757.68,757.68,0.0,,4.0,False
2113477,162028,21,EN LINEA,BBVA,661721,44205785,12,776.21,776.21,0.0,,4.0,False
2113478,162028,21,EN LINEA,BBVA,662791,44205928,12,2654.98,2654.98,0.0,,4.0,False
2113479,162028,21,EN LINEA,BBVA,662834,44205840,12,513.44,513.44,0.0,,4.0,False
2113480,162028,21,EN LINEA,BBVA,662862,44205759,12,628.79,628.79,0.0,,4.0,False
2113481,162028,21,EN LINEA,BBVA,662867,44205834,12,1060.21,1060.21,0.0,,4.0,False
2113482,162028,21,EN LINEA,BBVA,663293,44205835,12,636.13,636.13,0.0,,4.0,False
2113483,162028,21,EN LINEA,BBVA,663743,44205795,12,676.41,676.41,0.0,,4.0,False
2113484,162028,21,EN LINEA,BBVA,676808,44205886,12,341.47,341.47,0.0,,4.0,False
2113485,162028,21,EN LINEA,BBVA,678642,44205754,12,424.08,424.08,0.0,,4.0,False
2113486,162028,21,EN LINEA,BBVA,679157,44205929,12,1272.25,1272.25,0.0,,4.0,False
2113487,162028,21,EN LINEA,BBVA,679624,44205913,12,508.9,508.9,0.0,,4.0,False
2113488,162028,21,EN LINEA,BBVA,680840,44205836,12,615.92,615.92,0.0,,4.0,False
2113489,162028,21,EN LINEA,BBVA,682794,44205841,12,916.02,916.02,0.0,,4.0,False
2113490,162028,21,EN LINEA,BBVA,683003,44205914,12,1272.25,1272.25,0.0,,4.0,False
2113491,162028,21,EN LINEA,BBVA,683858,44205874,12,636.13,636.13,0.0,,4.0,False
2113492,162028,21,EN LINEA,BBVA,684642,44205755,12,1272.25,1272.25,0.0,,4.0,False
2113493,162028,21,EN LINEA,BBVA,684807,44205908,12,737.91,737.91,0.0,,4.0,False
2113494,162028,21,EN LINEA,BBVA,685002,44205842,12,1262.41,1262.41,0.0,,4.0,False
2113495,162028,21,EN LINEA,BBVA,687328,44205774,12,636.13,636.13,0.0,,4.0,False
2113496,162028,21,EN LINEA,BBVA,688196,44205866,12,424.08,424.08,0.0,,4.0,False
2113497,162028,21,EN LINEA,BBVA,688342,44205903,12,1051.73,1051.73,0.0,,4.0,False
2113498,162028,21,EN LINEA,BBVA,688387,44205940,12,1227.47,1227.47,0.0,,4.0,False
2113499,162028,21,EN LINEA,BBVA,688742,44205767,12,424.08,424.08,0.0,,4.0,False
2113500,162028,21,EN LINEA,BBVA,689519,44205823,12,684.68,684.68,0.0,,4.0,False
2113501,162028,21,EN LINEA,BBVA,691053,44205916,12,954.19,954.19,0.0,,4.0,False
2113502,162028,21,EN LINEA,BBVA,691249,44205877,12,3260.3,3260.3,0.0,,4.0,False
2113503,162028,21,EN LINEA,BBVA,692741,44205837,12,1258.46,1258.46,0.0,,4.0,False
2113504,162028,21,EN LINEA,BBVA,693537,44205955,12,599.38,599.38,0.0,,4.0,False
2113505,162028,21,EN LINEA,BBVA,694090,44205787,12,1258.46,1258.46,0.0,,4.0,False
2113506,162028,21,EN LINEA,BBVA,694782,44205797,12,936.53,936.53,0.0,,4.0,False
2113507,162028,21,EN LINEA,BBVA,694920,44205812,12,1276.02,1276.02,0.0,,4.0,False
2113508,162028,21,EN LINEA,BBVA,695166,44205963,12,643.86,643.86,0.0,,4.0,False
2113509,162028,21,EN LINEA,BBVA,695252,44205752,12,585.33,585.33,0.0,,4.0,False
2113510,162028,21,EN LINEA,BBVA,695509,44205927,12,853.59,853.59,0.0,,4.0,False
2113511,162028,21,EN LINEA,BBVA,695671,44205796,12,1631.85,1631.85,0.0,,4.0,False
2113512,162028,21,EN LINEA,BBVA,696128,44205814,12,837.02,837.02,0.0,,4.0,False
2113513,162028,21,EN LINEA,BBVA,696902,44205760,12,650.77,650.77,0.0,,4.0,False
2113514,162028,21,EN LINEA,BBVA,697127,44205941,12,1887.05,1887.05,0.0,,4.0,False
2113515,162028,21,EN LINEA,BBVA,697544,44205892,12,2045.09,2045.09,0.0,,4.0,False
2113516,162028,21,EN LINEA,BBVA,698212,44205781,12,1400.03,1400.03,0.0,,4.0,False
2113517,162028,21,EN LINEA,BBVA,700662,44205942,12,1701.56,1701.56,0.0,,4.0,False
2113518,162028,21,EN LINEA,BBVA,701363,44205875,12,1298.56,1298.56,0.0,,4.0,False
2113519,162028,21,EN LINEA,BBVA,701587,44205798,12,582.93,582.93,0.0,,4.0,False
2113520,162028,21,EN LINEA,BBVA,701682,44205770,12,1281.88,1281.88,0.0,,4.0,False
2113521,162028,21,EN LINEA,BBVA,702273,44205756,12,1434.06,1434.06,0.0,,4.0,False
2113522,162028,21,EN LINEA,BBVA,703626,44205921,12,585.33,585.33,0.0,,4.0,False
2113523,162028,21,EN LINEA,BBVA,703683,44205904,12,1381.38,1381.38,0.0,,4.0,False
2113524,162028,21,EN LINEA,BBVA,703950,44205826,12,872.14,872.14,0.0,,4.0,False
2113525,162028,21,EN LINEA,BBVA,704579,44205819,12,1879.27,1879.27,0.0,,4.0,False
2113526,162028,21,EN LINEA,BBVA,704671,44205871,12,4097.32,4097.32,0.0,,4.0,False
2113527,162028,21,EN LINEA,BBVA,705452,44205768,12,1544.63,1544.63,0.0,,4.0,False
2113528,162028,21,EN LINEA,BBVA,706227,44205922,12,877.94,877.94,0.0,,4.0,False
2113529,162028,21,EN LINEA,BBVA,706267,44205887,12,702.4,702.4,0.0,,4.0,False
2113530,162028,21,EN LINEA,BBVA,706363,44205876,12,321.93,321.93,0.0,,4.0,False
2113531,162028,21,EN LINEA,BBVA,706485,44205888,12,1820.44,1820.44,0.0,,4.0,False
2113532,162028,21,EN LINEA,BBVA,706842,44205799,12,2019.39,2019.39,0.0,,4.0,False
2113533,162028,21,EN LINEA,BBVA,708271,44205889,12,1964.33,1964.33,0.0,,4.0,False
2113534,162028,21,EN LINEA,BBVA,708541,44205769,12,1053.6,1053.6,0.0,,4.0,False
2113535,162028,21,EN LINEA,BBVA,708545,44205905,12,1641.27,1641.27,0.0,,4.0,False
2113536,162028,21,EN LINEA,BBVA,709099,44205917,12,1027.84,1027.84,0.0,,4.0,False
2113537,162028,21,EN LINEA,BBVA,709138,44205786,12,655.57,655.57,0.0,,4.0,False
2113538,162028,21,EN LINEA,BBVA,709447,44205771,12,690.69,690.69,0.0,,4.0,False
2113539,162028,21,EN LINEA,BBVA,709535,44205957,12,2733.5,2733.5,0.0,,4.0,False
2113540,162028,21,EN LINEA,BBVA,709931,44205956,12,1060.21,1060.21,0.0,,4.0,False
2113541,162028,21,EN LINEA,BBVA,710113,44205825,12,843.46,843.46,0.0,,4.0,False
2113542,162028,21,EN LINEA,BBVA,710159,44205784,12,928.34,928.34,0.0,,4.0,False
2113543,162028,21,EN LINEA,BBVA,710166,44205853,12,1720.87,1720.87,0.0,,4.0,False
2113544,162028,21,EN LINEA,BBVA,710610,44205890,12,643.86,643.86,0.0,,4.0,False
2113545,162028,21,EN LINEA,BBVA,711050,44205800,12,1755.99,1755.99,0.0,,4.0,False
2113546,162028,21,EN LINEA,BBVA,711441,44205854,12,325.44,325.44,0.0,,4.0,False
2113547,162028,21,EN LINEA,BBVA,711746,44205862,12,478.22,478.22,0.0,,4.0,False
2113548,162028,21,EN LINEA,BBVA,712332,44205906,12,1378.98,1378.98,0.0,,4.0,False
2113549,162028,21,EN LINEA,BBVA,712441,44205757,12,1306.46,1306.46,0.0,,4.0,False
2113550,162028,21,EN LINEA,BBVA,712538,44205943,12,1170.67,1170.67,0.0,,4.0,False
2113551,162028,21,EN LINEA,BBVA,712669,44205855,12,1350.94,1350.94,1350.94,15/05/2025,0.0,True
2113552,162028,21,EN LINEA,BBVA,712925,44205933,12,2025.83,2025.83,0.0,,4.0,False
2113553,162028,21,EN LINEA,BBVA,713026,44205827,12,1160.24,1160.24,0.0,,4.0,False
2113554,162028,21,EN LINEA,BBVA,713990,44205801,12,3284.65,3284.65,0.0,,4.0,False
2113555,162028,21,EN LINEA,BBVA,714225,44205753,12,1460.4,1460.4,0.0,,4.0,False
2113556,162028,21,EN LINEA,BBVA,714311,44205828,12,1310.56,1310.56,0.0,,4.0,False
2113557,162028,21,EN LINEA,BBVA,714489,44205930,12,1089.83,1089.83,0.0,,4.0,False
2113558,162028,21,EN LINEA,BBVA,714872,44205758,12,421.44,421.44,0.0,,4.0,False
2113559,162028,21,EN LINEA,BBVA,715049,44205830,12,641.76,641.76,0.0,,4.0,False
2113560,162028,21,EN LINEA,BBVA,715806,44205879,12,1498.45,1498.45,0.0,,4.0,False
2113561,162028,21,EN LINEA,BBVA,715842,44205802,12,457.73,457.73,0.0,,4.0,False
2113562,162028,21,EN LINEA,BBVA,715861,44205829,12,1609.66,1609.66,0.0,,4.0,False
2113563,162028,21,EN LINEA,BBVA,716317,44205918,12,1580.39,1580.39,0.0,,4.0,False
2113564,162028,21,EN LINEA,BBVA,716859,44205806,12,638.01,638.01,0.0,,4.0,False
2113565,162028,21,EN LINEA,BBVA,716906,44205907,12,1705.07,1705.07,0.0,,4.0,False
2113566,162028,21,EN LINEA,BBVA,717001,44205952,12,985.02,985.02,0.0,,4.0,False
2113567,162028,21,EN LINEA,BBVA,717376,44205891,12,1931.59,1931.59,0.0,,4.0,False
2113568,162028,21,EN LINEA,BBVA,717383,44205880,12,841.12,841.12,0.0,,4.0,False
2113569,162028,21,EN LINEA,BBVA,717758,44205894,12,502.21,502.21,0.0,,4.0,False
2113570,162028,21,EN LINEA,BBVA,718180,44205936,12,1263.15,1263.15,0.0,,4.0,False
2113571,162028,21,EN LINEA,BBVA,719106,44205863,12,444.85,444.85,0.0,,4.0,False
2113572,162028,21,EN LINEA,BBVA,719489,44205923,12,885.61,885.61,0.0,,4.0,False
2113573,162028,21,EN LINEA,BBVA,719828,44205818,12,793.67,793.67,0.0,,4.0,False
2113574,162028,21,EN LINEA,BBVA,719869,44205809,12,1670.65,1670.65,0.0,,4.0,False
2113575,162028,21,EN LINEA,BBVA,720147,44205944,12,321.93,321.93,0.0,,4.0,False
2113576,162028,21,EN LINEA,BBVA,720427,44205788,12,1581.27,1581.27,0.0,,4.0,False
2113577,162028,21,EN LINEA,BBVA,720855,44205831,12,1087.66,1087.66,0.0,,4.0,False
2113578,162028,21,EN LINEA,BBVA,721607,44205856,12,899.24,899.24,0.0,,4.0,False
2113579,162028,21,EN LINEA,BBVA,721697,44205931,12,2084.37,2084.37,0.0,,4.0,False
2113580,162028,21,EN LINEA,BBVA,721804,44205950,12,1943.77,1943.77,0.0,,4.0,False
2113581,162028,21,EN LINEA,BBVA,722112,44205958,12,1144.91,1144.91,0.0,,4.0,False
2113582,162028,21,EN LINEA,BBVA,722136,44205838,12,1337.48,1337.48,0.0,,4.0,False
2113583,162028,21,EN LINEA,BBVA,722215,44205878,12,1964.33,1964.33,0.0,,4.0,False
2113584,162028,21,EN LINEA,BBVA,722651,44205867,12,1891.67,1891.67,0.0,,4.0,False
2113585,162028,21,EN LINEA,BBVA,722855,44205815,12,1755.99,1755.99,0.0,,4.0,False
2113586,162028,21,EN LINEA,BBVA,723044,44205934,12,1706.24,1706.24,0.0,,4.0,False
2113587,162028,21,EN LINEA,BBVA,723053,44205946,12,1053.6,1053.6,0.0,,4.0,False
2113588,162028,21,EN LINEA,BBVA,723470,44205895,12,1346.26,1346.26,0.0,,4.0,False
2113589,162028,21,EN LINEA,BBVA,723588,44205937,12,1937.45,1937.45,0.0,,4.0,False
2113590,162028,21,EN LINEA,BBVA,723715,44205864,12,1170.66,1170.66,0.0,,4.0,False
2113591,162028,21,EN LINEA,BBVA,723913,44205896,12,2469.81,2469.81,0.0,,4.0,False
2113592,162028,21,EN LINEA,BBVA,723946,44205909,12,1485.86,1485.86,0.0,,4.0,False
2113593,162028,21,EN LINEA,BBVA,724279,44205843,12,1057.86,1057.86,0.0,,4.0,False
2113594,162028,21,EN LINEA,BBVA,724725,44205868,12,1691.02,1691.02,1691.02,15/05/2025,0.0,True
2113595,162028,21,EN LINEA,BBVA,725535,44205959,12,2221.8,2221.8,0.0,,4.0,False
2113596,162028,21,EN LINEA,BBVA,726002,44205935,12,1755.99,1755.99,0.0,,4.0,False
2113597,162028,21,EN LINEA,BBVA,726183,44205839,12,974.28,974.28,0.0,,4.0,False
2113598,162028,21,EN LINEA,BBVA,726425,44205920,12,269.25,269.25,0.0,,4.0,False
2113599,162028,21,EN LINEA,BBVA,726532,44205844,12,928.34,928.34,0.0,,4.0,False
2113600,162028,21,EN LINEA,BBVA,726649,44205804,12,1355.22,1355.22,0.0,,4.0,False
2113601,162028,21,EN LINEA,BBVA,727110,44205789,12,538.5,538.5,0.0,,4.0,False
2113602,162028,21,EN LINEA,BBVA,727451,44205910,12,1609.66,1609.66,0.0,,4.0,False
2113603,162028,21,EN LINEA,BBVA,727623,44205932,12,995.06,995.06,0.0,,4.0,False
2113604,162028,21,EN LINEA,BBVA,727955,44205816,12,969.07,969.07,0.0,,4.0,False
2113605,162028,21,EN LINEA,BBVA,728157,44205947,12,866.29,866.29,0.0,,4.0,False
2113606,162028,21,EN LINEA,BBVA,728343,44205848,12,1124.07,1124.07,0.0,,4.0,False
2113607,162028,21,EN LINEA,BBVA,728561,44205777,12,1258.76,1258.76,0.0,,4.0,False
2113608,162028,21,EN LINEA,BBVA,728594,44205761,12,1509.57,1509.57,1509.57,15/05/2025,0.0,True
2113609,162028,21,EN LINEA,BBVA,728666,44205845,12,1323.55,1323.55,0.0,,4.0,False
2113610,162028,21,EN LINEA,BBVA,728762,44205763,12,1623.83,1623.83,0.0,,4.0,False
2113611,162028,21,EN LINEA,BBVA,728837,44205960,12,1755.99,1755.99,0.0,,4.0,False
2113612,162028,21,EN LINEA,BBVA,728859,44205803,12,1908.12,1908.12,0.0,,4.0,False
2113613,162028,21,EN LINEA,BBVA,728982,44205772,12,2897.39,2897.39,0.0,,4.0,False
2113614,162028,21,EN LINEA,BBVA,729100,44205897,12,351.2,351.2,0.0,,4.0,False
2113615,162028,21,EN LINEA,BBVA,729411,44205857,12,807.76,807.76,0.0,,4.0,False
2113616,162028,21,EN LINEA,BBVA,729829,44205790,12,2223.38,2223.38,0.0,,4.0,False
2113617,162028,21,EN LINEA,BBVA,729857,44205961,12,1661.81,1661.81,0.0,,4.0,False
2113618,162028,21,EN LINEA,BBVA,730423,44205775,12,878.0,878.0,0.0,,4.0,False
2113619,162028,21,EN LINEA,BBVA,730496,44205869,12,714.3,714.3,0.0,,4.0,False
2113620,162028,21,EN LINEA,BBVA,730708,44205911,12,1148.65,1148.65,0.0,,4.0,False
2113621,162028,21,EN LINEA,BBVA,730942,44205776,12,314.56,314.56,0.0,,4.0,False
2113622,162028,21,EN LINEA,BBVA,731085,44205762,12,1755.99,1755.99,0.0,,4.0,False
2113623,162028,21,EN LINEA,BBVA,731219,44205873,12,1105.92,1105.92,0.0,,4.0,False
2113624,162028,21,EN LINEA,BBVA,731288,44205924,12,1555.95,1555.95,0.0,,4.0,False
2113625,162028,21,EN LINEA,BBVA,731325,44205807,12,2230.11,2230.11,0.0,,4.0,False
2113626,162028,21,EN LINEA,BBVA,731345,44205808,12,1071.08,1071.08,0.0,,4.0,False
2113627,162028,21,EN LINEA,BBVA,731370,44205948,12,1463.33,1463.33,0.0,,4.0,False
2113628,162028,21,EN LINEA,BBVA,731489,44205938,12,1492.6,1492.6,0.0,,4.0,False
2113629,162028,21,EN LINEA,BBVA,731526,44205817,12,1755.99,1755.99,0.0,,4.0,False
2113630,162028,21,EN LINEA,BBVA,731541,44205773,12,1170.66,1170.66,0.0,,4.0,False
